Molecule_ChEMBL_ID,Molecule_Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard_Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Potential Duplicate,Assay ChEMBL ID,BAO Label,Assay Cell Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Cell ChEMBL ID,Assay Description,Strains,pIC50,potency_label,Representative_pIC50,Flag resistance,Flag Groups,potency_bin,mol_freq,strain_freq
CHEMBL528387,,,394.78,1.0,5.27,116,Cc1[nH]c(C)c(-c2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)c(=O)c1Cl,IC50,'=',20.0,nM,7.7,,,UO_0000065,0,CHEMBL4048940,assay format,,CHEMBL4043297,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum 3D7A infected in human RBC after 48 hrs by [3H]-hypoxanthine incorporation assay,3D7,7.7,high_potency,7.7,,,elite,1,7375
CHEMBL483083,CATECHIN GALLATE,,442.38,1.0,2.53,255,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,IC50,'=',1000.0,nM,6.0,,,UO_0000065,0,CHEMBL1175903,organism-based format,,CHEMBL1177693,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum FCB1,FcB1,6.0,active,6.0,chloroquine resistant,CQR,active,1,748
CHEMBL4104035,,,371.2,,,14,CCC[C@H](CO)NC(=O)c1cnc(Oc2ccc3c(c2C)B(O)OC3)cn1,IC50,'=',201.0,nM,6.7,,,UO_0000065,0,CHEMBL4039510,cell-based format,,CHEMBL4038305,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected in human erythrocytes assessed as reduction in [3H]-hypoxanthine incorporation preincubated for 24 hrs followed by [3H]-hypoxanthine addition measured after 24 hrs by scintillation counting method,3D7,6.7,active,6.7,chloroquine sensitive,CQS,active,2,7375
CHEMBL4208197,,,1135.4,,,11,C[C@H]1[C@H](OC(=O)CCC(=O)NCCCN(CCCCN(CCCNC(=O)CCC(=O)O[C@@H]2O[C@@H]3O[C@@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@@]35OO4)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',0.4,nM,9.4,,,UO_0000065,0,CHEMBL4194452,organism-based format,,CHEMBL4190368,1,Scientific Literature,Eur J Med Chem,,Antiplasmodial activity against chloroquine sensitive Plasmodium falciparum NF54 assessed as reduction in [3H]-hypoxanthine incorporation incubated for 48 hrs by liquid scintillation counting method,NF54,9.4,high_potency,9.4,chloroquine sensitive,CQS,elite,1,4725
CHEMBL4209154,,,1011.35,,,23,CC(C)(C)OC(=O)N(CCCCCCN(CCCNC(=O)C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3)C(=O)OC(C)(C)C)CCCNC(=O)C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,IC50,'=',5.0,nM,8.3,,,UO_0000065,0,CHEMBL4194451,organism-based format,,CHEMBL4190368,1,Scientific Literature,Eur J Med Chem,,Antiplasmodial activity against chloroquine and pyrimethamine resistant Plasmodium falciparum K1 assessed as reduction in [3H]-hypoxanthine incorporation incubated for 48 hrs by liquid scintillation counting method,K1,8.3,high_potency,8.3,chloroquine and pyrimethamine resistant,"CQR, PYRR",elite,2,5948
CHEMBL426091,,,475.59,0.0,4.72,10,COc1cc2ccc3c4cc(OC)c(SC)cc4c[n+](C)c3c2cc1OC,IC50,'=',190.0,nM,6.72,,,UO_0000065,0,CHEMBL837255,organism-based format,,CHEMBL1143522,1,Scientific Literature,Bioorg Med Chem Lett,,In vitro inhibitory concentration against chloroquine-sensitive Plasmodium falciparum K39,K39,6.72,active,6.72,chloroquine sensitive,CQS,active,2,13
CHEMBL3235635,,,600.55,2.0,8.92,"5{2,1,3,3}",COc1ccc(Oc2ccccc2N/C(=N/c2ccc(Cl)cc2)NCCCCNc2ccnc3cc(Cl)ccc23)cc1,IC50,'=',123.88,nM,6.91,,,UO_0000065,0,CHEMBL3240878,organism-based format,,CHEMBL3232804,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 infected after 72 hrs by Malaria SYBR Green I-staining based fluorescence assay,3D7,6.91,active,6.91,chloroquine sensitive,CQS,active,1,7375
CHEMBL4069858,,,461.98,1.0,5.82,13c,CSc1nc(OCCCNc2ccnc3cc(Cl)ccc23)c(C#N)c(-c2ccccc2)n1,IC50,'=',208.1,nM,6.68,,,UO_0000065,0,CHEMBL4000316,assay format,,CHEMBL4000146,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-resistant asexual intraerythrocytic stage of Plasmodium falciparum Dd2 assessed as inhibition of parasite growth by lactate dehydrogenase assay,Dd2,6.68,active,6.68,chloroquine resistant,CQR,active,2,3864
CHEMBL4088000,,,475.02,1.0,6.24,13b,CSc1nc(NCCCCNc2ccnc3cc(Cl)ccc23)c(C#N)c(-c2ccccc2)n1,IC50,'=',108.6,nM,6.96,,,UO_0000065,0,CHEMBL4000315,assay format,,CHEMBL4000146,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-sensitive asexual intraerythrocytic stage of Plasmodium falciparum NF54 assessed as inhibition of parasite growth by lactate dehydrogenase assay,NF54,6.96,active,6.96,chloroquine sensitive,CQS,active,2,4725
CHEMBL4065621,,,355.45,0.0,4.05,39,CCNCCNc1cc(-c2ccccc2)c(C#N)c2nc3ccccc3n12,IC50,'=',700.0,nM,6.16,,,UO_0000065,0,CHEMBL3996774,assay format,,CHEMBL3994624,1,Scientific Literature,J Med Chem,,Anti-plasmodial activity against chloroquine-sensitive Plasmodium falciparum NF54 by [3H]-hypoxanthine incorporation assay,NF54,6.15,active,6.15,chloroquine sensitive,CQS,active,2,4725
CHEMBL4091006,,,485.42,0.0,4.33,10s,CCN1CCN(c2nc(Cl)nc3c2ncn3CCCNc2ccnc3cc(Cl)ccc23)CC1,IC50,'=',198.0,nM,6.7,,,UO_0000065,0,CHEMBL3993081,assay format,,CHEMBL3992507,1,Scientific Literature,Eur J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum W2 infected in human RBC assessed as decrease in parasite viability after 72 hrs by LDH assay,W2,6.7,active,6.7,chloroquine resistant,CQR,active,2,5923
CHEMBL4061356,,,533.47,2.0,5.51,10t,Clc1ccc2c(NCCCn3cnc4c(N5CCN(c6ccccc6)CC5)nc(Cl)nc43)ccnc2c1,IC50,'=',504.0,nM,6.3,,,UO_0000065,0,CHEMBL3993081,assay format,,CHEMBL3992507,1,Scientific Literature,Eur J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum W2 infected in human RBC assessed as decrease in parasite viability after 72 hrs by LDH assay,W2,6.3,active,6.3,chloroquine resistant,CQR,active,2,5923
CHEMBL1682729,,,930.19,3.0,3.09,7{29},CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(CCCNC(=O)Nc2c(C)noc2C)[C@H](C)[C@@H](O)[C@]1(C)O,IC50,'=',12804.4,nM,4.89,,,UO_0000065,0,CHEMBL1687070,organism-based format,,CHEMBL1681728,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against multidrug-resistant Plasmodium falciparum TM91C235 assessed as inhibition of [3H]hypoxanthine incorporation after 96 hrs by microtiter plate scintillation counting,TM91-C235,4.89,inactive,4.89,multidrug resistant,MDR,inactive,3,580
CHEMBL572497,,,285.3,0.0,0.96,5,O=C1C=C2CCN3Cc4cc5c(cc4[C@H]([C@@H]1O)[C@@H]23)OCO5,IC50,'=',14700.0,nM,4.83,,,UO_0000065,0,CHEMBL1176727,organism-based format,,CHEMBL1177653,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against Plasmodium falciparum F32-Tanzania after 24 hrs,F32,4.83,inactive,4.83,,,inactive,1,186
CHEMBL1172233,,,401.42,0.0,1.44,7,CC(=O)Oc1cc2c(cc1OC(C)=O)[C@@H]1[C@H](O)[C@@H](OC(C)=O)C=C3CCN(C2)[C@H]31,IC50,'=',8400.0,nM,5.08,,,UO_0000065,0,CHEMBL1176727,organism-based format,,CHEMBL1177653,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against Plasmodium falciparum F32-Tanzania after 24 hrs,F32,5.08,inactive,5.08,,,inactive,1,186
CHEMBL1172956,,,323.3,0.0,2.36,9,CC(=O)Oc1cc2c3c(c1)c1cc4c(cc1c(=O)n3CC2)OCO4,IC50,'=',9200.0,nM,5.04,,,UO_0000065,0,CHEMBL1176727,organism-based format,,CHEMBL1177653,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against Plasmodium falciparum F32-Tanzania after 24 hrs,F32,5.04,inactive,5.04,,,inactive,1,186
CHEMBL210002,,,424.03,1.0,6.9,12af,CCCN(CCCNc1ccnc2cc(Cl)ccc12)Cc1cccc(C(C)(C)C)c1,IC50,'=',41.0,nM,7.39,,,UO_0000065,0,CHEMBL866010,organism-based format,,CHEMBL1137430,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7,3D7,7.39,active,7.39,chloroquine sensitive,CQS,active,2,7375
CHEMBL4468043,,,428.25,0.0,3.48,"(3R,4S)-60",O=C(NCc1ccc(Br)cc1)[C@H]1CNC[C@@H]1c1ccc(C(F)(F)F)nc1,IC50,'=',1200.0,nM,5.92,,,UO_0000065,0,CHEMBL4392025,organism-based format,,CHEMBL4390670,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 measured after 72 hrs by SYBR Green 1 dye based fluorescence assay,3D7,5.92,inactive,5.92,chloroquine sensitive,CQS,inactive,1,7375
CHEMBL331918,,,650.49,2.0,7.68,4l,O=C(/C=C/c1ccc(-c2ccc([N+](=O)[O-])cc2)o1)Nc1ccc(NC(=O)Cc2ccc(Br)cc2)c(C(=O)c2ccccc2)c1,IC50,'=',70.0,nM,7.16,,,UO_0000065,0,CHEMBL761724,organism-based format,,CHEMBL1136509,1,Scientific Literature,Bioorg Med Chem Lett,,Inhibitory activity against Plasmodium falciparum Dd2 in erythrocytes by semiautomated micro dilution,Dd2,7.15,active,7.15,,,active,1,3864
CHEMBL3422027,,,442.01,1.0,5.64,12d,CCN(CC)CCC/N=C(/Nc1c2ccc(Cl)cc2nc2ccc(OC)nc12)C(C)C,IC50,'=',2.0,nM,8.7,,,UO_0000065,0,CHEMBL3423648,organism-based format,,CHEMBL3421610,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum D6 assessed as growth inhibition after 18 hrs by [3H]-hypoxanthine uptake assay,D6,8.7,high_potency,8.7,chloroquine sensitive,CQS,elite,3,2297
CHEMBL3037957,,,434.53,0.0,4.64,4c,COc1cc(OC)c([C@@H]2O[C@@H]3O[C@]4(C)CC[C@H]5[C@H](C)CC[C@@H]([C@H]2C)[C@@]35OO4)c(OC)c1,IC50,'=',7.8,nM,8.11,,,UO_0000065,0,CHEMBL761748,organism-based format,,CHEMBL1132419,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum NF54,NF54,8.11,high_potency,8.11,chloroquine sensitive,CQS,elite,1,4725
CHEMBL270773,,,546.03,2.0,7.65,27,COc1c(CN(CCNc2ccnc3cc(Cl)ccc23)CC(C)C)c(C(F)(F)F)c(OC)c2ccccc12,IC50,'=',162.1,nM,6.79,,,UO_0000065,0,CHEMBL931166,organism-based format,,CHEMBL1142355,1,Scientific Literature,J Med Chem,,Antiparasitic activity against chloroquine-sensitive Plasmodium falciparum 3D7,3D7,6.79,active,6.79,chloroquine sensitive,CQS,active,2,7375
CHEMBL317344,,,327.77,0.0,3.69,24,O=CNc1cc(CO)cc(Nc2ccnc3cc(Cl)ccc23)c1,IC50,'=',359.8,nM,6.44,,,UO_0000065,0,CHEMBL761303,organism-based format,,CHEMBL1134569,1,Scientific Literature,J Med Chem,,Inhibitory activity against chloroquine-resistant Plasmodium falciparum FcB1R,FcB1-R,6.44,active,6.44,chloroquine resistant,CQR,active,1,214
CHEMBL22129,,,419.31,0.0,4.76,24,CCc1nc(N)nc(N)c1-c1ccc(OCc2ccc(Cl)cc2Cl)c(OC)c1,IC50,'=',3700.0,nM,5.43,,,UO_0000065,0,CHEMBL767132,organism-based format,,CHEMBL1135602,1,Scientific Literature,J Med Chem,,In vitro antiplasmodial activity (IC50) against Plasmodium falciparum wtTM4/8.2,TM4/8.2,5.43,inactive,5.43,,,inactive,1,164
CHEMBL2337668,,,552.67,1.0,3.62,5c,CNC(=O)/C=C/[C@H](Cc1ccccc1)NC(=O)[C@@H](CCCNC(=O)OCc1ccccc1)NC(=O)OC(C)(C)C,IC50,'=',5000.0,nM,5.3,,,UO_0000065,0,CHEMBL2341234,cell-based format,,CHEMBL2331171,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against Plasmodium falciparum FCR-3 infected in erythrocytes assessed as reduction in parasitemia after 72 hrs by light microscopic analysis,FcR3,5.3,inactive,5.3,,,inactive,1,436
CHEMBL3038028,,,377.4,0.0,3.66,11c,CCNCC1=C(C(F)(F)F)O[C@@H]2O[C@]3(C)CCC4[C@H](C)CC[C@@H]1[C@]42OO3,IC50,'=',13.4,nM,7.87,,,UO_0000065,0,CHEMBL762021,organism-based format,,CHEMBL1149097,1,Scientific Literature,J Med Chem,,In vitro inhibitory concentration against chloroquine-resistant Plasmodium falciparum W2,W2,7.87,high_potency,7.87,chloroquine resistant,CQR,elite,1,5923
CHEMBL2368843,,,379.54,0.0,4.11,28,C[C@H]1[C@@H](CCN2CCCCC2)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',4.83,nM,8.32,,,UO_0000065,0,CHEMBL762011,organism-based format,,CHEMBL1135984,1,Scientific Literature,J Med Chem,,In vitro inhibitory concentration against chloroquine-resistant Plasmodium falciparum K1,K1,8.32,high_potency,8.32,chloroquine resistant,CQR,elite,1,5948
CHEMBL4173331,,,560.52,0.0,0.89,3,CC1(C)[C@H](Cc2[nH]c3ccccc3c2CC[N+](C)(C)O)O[C@]23OC[C@H](O)[C@H]2OC(=O)[C@]13O,IC50,'=',3600.0,nM,5.44,,,UO_0000065,0,CHEMBL4136581,organism-based format,,CHEMBL4130585,1,Scientific Literature,J Nat Prod,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 after 72 hrs by DAPI staining based confocal microplate imaging method,3D7,5.44,inactive,5.44,chloroquine sensitive,CQS,inactive,2,7375
CHEMBL1800553,,,465.52,1.0,6.19,5f,CCN(CC)CCCNc1cc(-c2cccc(C(F)(F)F)c2)c(C#N)c2nc3ccccc3n12,IC50,'=',190.0,nM,6.72,,,UO_0000065,0,CHEMBL1803233,organism-based format,,CHEMBL1799932,1,Scientific Literature,J Med Chem,,Antimalarial activity against multidrug-resistant Plasmodium falciparum K1 infected in human red blood cells assessed as 3H-hypoxanthine incorporation after 48 hrs by liquid scintillation counting,K1,6.72,active,6.72,multidrug resistant,MDR,active,1,5948
CHEMBL1800557,,,431.97,1.0,5.82,10f,CCN(CC)CCCNc1cc(-c2ccc(Cl)cc2)c(C#N)c2nc3ccccc3n12,IC50,'=',170.0,nM,6.77,,,UO_0000065,0,CHEMBL1803233,organism-based format,,CHEMBL1799932,1,Scientific Literature,J Med Chem,,Antimalarial activity against multidrug-resistant Plasmodium falciparum K1 infected in human red blood cells assessed as 3H-hypoxanthine incorporation after 48 hrs by liquid scintillation counting,K1,6.77,active,6.77,multidrug resistant,MDR,active,1,5948
CHEMBL1802865,,,327.39,0.0,3.4,6a,N#Cc1c(-c2ccccc2)cc(NCCN)n2c1nc1ccccc12,IC50,'=',4480.0,nM,5.35,,,UO_0000065,0,CHEMBL1803233,organism-based format,,CHEMBL1799932,1,Scientific Literature,J Med Chem,,Antimalarial activity against multidrug-resistant Plasmodium falciparum K1 infected in human red blood cells assessed as 3H-hypoxanthine incorporation after 48 hrs by liquid scintillation counting,K1,5.35,inactive,5.35,multidrug resistant,MDR,inactive,1,5948
CHEMBL1802867,,,423.44,1.0,5.02,4b,CN(C)CCNc1cc(-c2ccc(C(F)(F)F)cc2)c(C#N)c2nc3ccccc3n12,IC50,'=',130.0,nM,6.89,,,UO_0000065,0,CHEMBL1803233,organism-based format,,CHEMBL1799932,1,Scientific Literature,J Med Chem,,Antimalarial activity against multidrug-resistant Plasmodium falciparum K1 infected in human red blood cells assessed as 3H-hypoxanthine incorporation after 48 hrs by liquid scintillation counting,K1,6.89,active,6.89,multidrug resistant,MDR,active,1,5948
CHEMBL1802868,,,423.44,1.0,5.02,5b,CN(C)CCNc1cc(-c2cccc(C(F)(F)F)c2)c(C#N)c2nc3ccccc3n12,IC50,'=',290.0,nM,6.54,,,UO_0000065,0,CHEMBL1803233,organism-based format,,CHEMBL1799932,1,Scientific Literature,J Med Chem,,Antimalarial activity against multidrug-resistant Plasmodium falciparum K1 infected in human red blood cells assessed as 3H-hypoxanthine incorporation after 48 hrs by liquid scintillation counting,K1,6.54,active,6.54,multidrug resistant,MDR,active,1,5948
CHEMBL2181479,,,320.35,0.0,2.5,22,COc1ccc(-c2cc(-c3ccc(C(N)=O)cc3)cnc2N)cn1,IC50,'=',119.0,nM,6.92,,,UO_0000065,0,CHEMBL2188966,organism-based format,,CHEMBL2177020,1,Scientific Literature,J Med Chem,,Antimalarial activity against multidrug-resistant Plasmodium falciparum K1,K1,6.92,active,6.92,multidrug resistant,MDR,active,2,5948
CHEMBL1673064,,,221.24,0.0,1.81,"D12, RS",NC(CCC1CCCCC1)P(=O)(O)O,IC50,'=',15000.0,nM,4.82,,,UO_0000065,0,CHEMBL1673899,organism-based format,,CHEMBL1671856,1,Scientific Literature,Antimicrob Agents Chemother,,Antimalarial activity against Plasmodium falciparum 3D7 infected in O-positive human erythrocytes after 72 hrs,3D7,4.82,inactive,4.82,,,inactive,1,7375
CHEMBL1673067,,,193.18,0.0,1.03,"D21, R",N[C@@H](C1CCCCC1)P(=O)(O)O,IC50,'=',54000.0,nM,4.27,,,UO_0000065,0,CHEMBL1673899,organism-based format,,CHEMBL1671856,1,Scientific Literature,Antimicrob Agents Chemother,,Antimalarial activity against Plasmodium falciparum 3D7 infected in O-positive human erythrocytes after 72 hrs,3D7,4.27,inactive,4.27,,,inactive,1,7375
CHEMBL2407839,,,433.94,1.0,5.3,8a,CCc1c(OCc2ccccc2)c(=O)ccn1CCNc1ccnc2cc(Cl)ccc12,IC50,'=',8430.0,nM,5.07,,,UO_0000065,0,CHEMBL2411787,organism-based format,,CHEMBL2407044,1,Scientific Literature,ACS Med Chem Lett,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1 assessed as parasite growth inhibition after 24 hrs by [3H]-hypoxathine incorporation assay,K1,5.07,inactive,5.07,chloroquine resistant,CQR,inactive,3,5948
CHEMBL5175787,,,486.02,1.0,6.74,15p,Cn1c2nc3ccccc3c-2c(NCC(C)(C)CNC(=O)Nc2ccccc2)c2cc(Cl)ccc21,IC50,'=',19.0,nM,7.72,,,UO_0000065,0,CHEMBL5114049,organism-based format,,CHEMBL5113378,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against Plasmodium falciparum NF54 assessed as parasite growth inhibition,NF54,7.72,high_potency,7.72,,,elite,1,4725
CHEMBL1673068,,,217.16,0.0,0.83,"D3, RS",COc1ccc(C(N)P(=O)(O)O)cc1,IC50,'=',57000.0,nM,4.24,,,UO_0000065,0,CHEMBL1673899,organism-based format,,CHEMBL1671856,1,Scientific Literature,Antimicrob Agents Chemother,,Antimalarial activity against Plasmodium falciparum 3D7 infected in O-positive human erythrocytes after 72 hrs,3D7,4.24,inactive,4.24,,,inactive,1,7375
CHEMBL2338123,,,556.71,1.0,4.19,10d,CNC(=O)/C=C/[C@H](Cc1ccccc1)NC(=O)[C@@H](CCCNC(=O)OCc1ccccc1)NCc1cccc(C)c1,IC50,'=',5000.0,nM,5.3,,,UO_0000065,0,CHEMBL2341234,cell-based format,,CHEMBL2331171,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against Plasmodium falciparum FCR-3 infected in erythrocytes assessed as reduction in parasitemia after 72 hrs by light microscopic analysis,FcR3,5.3,inactive,5.3,,,inactive,1,436
CHEMBL2337666,,,592.74,1.0,4.49,5a,CC(C)(C)OC(=O)N[C@H](CCCNC(=O)OCc1ccccc1)C(=O)N[C@H](/C=C/C(=O)N1CCCC1)Cc1ccccc1,IC50,'=',11400.0,nM,4.94,,,UO_0000065,0,CHEMBL2341234,cell-based format,,CHEMBL2331171,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against Plasmodium falciparum FCR-3 infected in erythrocytes assessed as reduction in parasitemia after 72 hrs by light microscopic analysis,FcR3,4.94,inactive,4.94,,,inactive,1,436
CHEMBL3349375,,,466.39,1.0,5.04,4c,C[C@@H]1CC[C@H]2[C@@H](C)C(OCC(F)(F)C(F)(F)C(F)(F)F)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4,IC50,'=',36.0,nM,7.44,,,UO_0000065,0,CHEMBL767002,organism-based format,,CHEMBL1131140,1,Scientific Literature,J Med Chem,,In vitro antimalarial activity for Plasmodium falciparum W-2,W2,7.44,active,7.44,,,active,1,5923
CHEMBL4455653,,,480.65,1.0,5.3,4,CC1=C2C[C@@H]3C(C)(C)O[C@]45O[C@@]4(C(C)C)C(=O)[C@]4(CC[C@H]6C(C)(C)CCC[C@]67C[C@]24[C@]35O7)CC1=O,IC50,'=',1300.0,nM,5.89,,,UO_0000065,0,CHEMBL4385223,organism-based format,,CHEMBL4382273,1,Scientific Literature,J Nat Prod,,Antiplasmodial activity against IEF stage of Plasmodium falciparum NF54 assessed as reduction in [3H]hypoxanthine incorporation preincubated for 48 hrs followed by [3H]hypoxanthine addition measured after 24 hrs by liquid scintillation counting method,NF54,5.89,inactive,5.89,,,inactive,1,4725
CHEMBL5197723,,,444.38,0.0,4.63,14c,OC[C@@H](NC[C@H](O)c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)c1ccccc1,IC50,'=',15.9,nM,7.8,,,UO_0000065,0,CHEMBL5155584,organism-based format,,CHEMBL5154649,1,Scientific Literature,Eur J Med Chem,,Antiplasmodial activity against CQ-resistant Plasmodium falciparum W2 assessed as inhibition of parasite growth measured after 48 hrs by SYBR Green 1 dye based fluorescence assay,W2,7.8,high_potency,7.8,cq resistant,CQR,elite,2,5923
CHEMBL21414,,,220.66,0.0,1.96,35,Nc1ncc(-c2cccc(Cl)c2)c(N)n1,IC50,'=',6000.0,nM,5.22,,,UO_0000065,0,CHEMBL767132,organism-based format,,CHEMBL1135602,1,Scientific Literature,J Med Chem,,In vitro antiplasmodial activity (IC50) against Plasmodium falciparum wtTM4/8.2,TM4/8.2,5.22,inactive,5.22,,,inactive,1,164
CHEMBL21395,,,350.42,0.0,3.21,44,CCOc1cc(Cc2cnc(N)nc2N)ccc1OCc1ccccc1,IC50,'=',500.0,nM,6.3,,,UO_0000065,0,CHEMBL767132,organism-based format,,CHEMBL1135602,1,Scientific Literature,J Med Chem,,In vitro antiplasmodial activity (IC50) against Plasmodium falciparum wtTM4/8.2,TM4/8.2,6.3,active,6.3,,,active,1,164
CHEMBL2314644,,,691.56,1.0,4.69,17,Cc1c(CCOCc2cn(CCc3sc[n+](Cc4ccccc4)c3C)nn2)sc[n+]1Cc1ccccc1,IC50,'=',640.0,nM,6.19,,,UO_0000065,0,CHEMBL2319042,organism-based format,,CHEMBL2311439,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against Plasmodium falciparum Nigeria infected in human erythrocytes assessed as incorporation of [3H]hypoxanthine after 48 hrs,Nigerian,6.19,active,6.19,,,active,1,187
CHEMBL2314635,,,579.73,2.0,5.49,11b,COCCc1sc[n+](CCCCc2ccc(CCCC[n+]3csc(CCOC)c3C)s2)c1C,IC50,'=',2.7,nM,8.57,,,UO_0000065,0,CHEMBL2319042,organism-based format,,CHEMBL2311439,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against Plasmodium falciparum Nigeria infected in human erythrocytes assessed as incorporation of [3H]hypoxanthine after 48 hrs,Nigerian,8.57,high_potency,8.57,,,elite,1,187
CHEMBL3349383,,,448.4,0.0,4.75,4d,C[C@@H]1CC[C@H]2[C@@H](C)C(OCC(F)(F)C(F)C(F)(F)F)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4,IC50,'=',34.0,nM,7.47,,,UO_0000065,0,CHEMBL767002,organism-based format,,CHEMBL1131140,1,Scientific Literature,J Med Chem,,In vitro antimalarial activity for Plasmodium falciparum W-2,W2,7.47,active,7.47,,,active,1,5923
CHEMBL1233654,,,291.38,0.0,1.22,H-7,C[C@H]1CNCCN1S(=O)(=O)c1cccc2cnccc12,IC50,'=',5400.0,nM,5.27,,,UO_0000065,0,CHEMBL923068,organism-based format,,CHEMBL1140676,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against drug-resistant Plasmodium falciparum W2,W2,5.27,inactive,5.27,drug resistant,MDR,inactive,1,5923
CHEMBL4573214,,,445.47,1.0,5.14,6f,COc1ccc2c3ccnc(C)c3n(Cc3cn(C/C=C/c4ccc(F)c(F)c4)nn3)c2c1,IC50,'=',650.0,nM,6.19,,,UO_0000065,0,CHEMBL4379992,organism-based format,,CHEMBL4376849,1,Scientific Literature,Eur J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 erythrocytic stage measured after 3 days by HRP2 assay,3D7,6.19,active,6.19,chloroquine sensitive,CQS,active,2,7375
CHEMBL596076,,,390.96,0.0,4.32,5,CCN(CC)CCCCCC(=O)NCCNc1ccnc2cc(Cl)ccc12,IC50,'=',2704.0,nM,5.57,,,UO_0000065,0,CHEMBL1074588,organism-based format,,CHEMBL1152572,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum Dd2 assessed as SYBR Green 1 fluorescence emission after 72 hrs,Dd2,5.57,inactive,5.57,chloroquine resistant,CQR,inactive,2,3864
CHEMBL591748,,,301.41,0.0,3.53,4,Cc1ccc(S(=O)(=O)N2c3ccccc3CCC2C)cc1,IC50,'=',11030.0,nM,4.96,,,UO_0000065,0,CHEMBL1064836,organism-based format,L6,CHEMBL1157686,1,Scientific Literature,Bioorg Med Chem,CHEMBL3308469,Antiplasmodial activity against chloroquine and pyrimethamine-resistant Plasmodium falciparum K1 infected in rat L6 cells,K1,4.96,inactive,4.96,chloroquine and pyrimethamine resistant,"CQR, PYRR",inactive,1,5948
CHEMBL603822,,,317.41,0.0,3.23,8,COc1ccc(S(=O)(=O)N2c3ccccc3CCC2C)cc1,IC50,'=',11790.0,nM,4.93,,,UO_0000065,0,CHEMBL1064836,organism-based format,L6,CHEMBL1157686,1,Scientific Literature,Bioorg Med Chem,CHEMBL3308469,Antiplasmodial activity against chloroquine and pyrimethamine-resistant Plasmodium falciparum K1 infected in rat L6 cells,K1,4.93,inactive,4.93,chloroquine and pyrimethamine resistant,"CQR, PYRR",inactive,1,5948
