Molecule_ChEMBL_ID,Molecule_Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard_Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Potential Duplicate,Assay ChEMBL ID,BAO Label,Assay Cell Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Cell ChEMBL ID,Assay Description,Strains,pIC50,potency_label,Representative_pIC50,Flag resistance,Flag Groups,potency_bin,mol_freq,strain_freq,strain_norm
CHEMBL5278424,,,697.01,2.0,8.12,3d,C[C@@H]1CC[C@H]2[C@@H](C)C(CSCCCCCSCC3O[C@@H]4O[C@]5(C)CC[C@@H]6[C@@H](C)CC[C@H]([C@@H]3C)[C@]46OO5)O[C@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,IC50,'=',12.0,nM,7.92,,,UO_0000065,0,CHEMBL5257517,organism-based format,,CHEMBL5257025,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against Plasmodium falciparum K1 assessed as inhibition of parasitic growth,K1,7.92,high_potency,7.92,,,>=7.5,1,5948,K1
CHEMBL5271709,,,927.44,2.0,7.08,6c-citrate,C[C@@H]1CC[C@H]2[C@@H](C)C(OCc3ccc(C(=O)N(CCNc4ccnc5cc(Cl)ccc45)CC(=O)NC(C)(C)C)cc3)O[C@@H]3O[C@]4(C)CC[C@@H]1[C@]32OO4.O=C(O)CC(O)(CC(=O)O)C(=O)O,IC50,'=',24.0,nM,7.62,,,UO_0000065,0,CHEMBL5241731,organism-based format,,CHEMBL5241075,1,Scientific Literature,Eur J Med Chem,,Antiplasmodial activity against Plasmodium falciparum D10,D10,7.62,high_potency,7.62,,,>=7.5,2,1503,D10
CHEMBL405475,,,307.35,0.0,3.7,6j,COc1ccc(/C=N/Nc2ccnc3c(OC)cccc23)cc1,IC50,'=',715.0,nM,6.15,,,UO_0000065,0,CHEMBL934468,organism-based format,,CHEMBL1142372,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D10 by [3H]hypoxanthine incorporation,D10,6.15,active,6.15,chloroquine sensitive,CQS,6.0-7.5,4,1503,D10
CHEMBL219478,,,362.48,0.0,4.53,6f,CCN(CC)Cc1ccc(/C=N/Nc2ccnc3ccc(OC)cc23)cc1,IC50,'=',39.2,nM,7.41,,,UO_0000065,0,CHEMBL934468,organism-based format,,CHEMBL1142372,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D10 by [3H]hypoxanthine incorporation,D10,7.41,active,7.41,chloroquine sensitive,CQS,6.0-7.5,11,1503,D10
CHEMBL405475,,,307.35,0.0,3.7,6j,COc1ccc(/C=N/Nc2ccnc3c(OC)cccc23)cc1,IC50,'=',769.0,nM,6.11,,,UO_0000065,0,CHEMBL934471,organism-based format,,CHEMBL1142372,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1 by [3H]hypoxanthine incorporation,K1,6.11,active,6.11,chloroquine resistant,CQR,6.0-7.5,4,5948,K1
CHEMBL1928932,,,273.29,0.0,-0.31,1,O=C(Cn1cnc2ccccc2c1=O)[C@H]1NCC[C@@H]1O,IC50,'=',3.9,nM,8.41,,,UO_0000065,0,CHEMBL1932732,organism-based format,,CHEMBL1926628,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum K1 infected in human A positive erythrocytes assessed as inhibition of [G-3H]-hypoxanthine uptake after 24 hrs by liquid scintillation counting,K1,8.41,high_potency,8.41,chloroquine resistant,CQR,>=7.5,7,5948,K1
CHEMBL241869,,,508.11,1.0,4.84,5q,O=C(CCCc1ccccc1)NCCCN1CCN(CCCNc2ccnc3cc(Cl)ccc23)CC1,IC50,'=',61.0,nM,7.21,,,UO_0000065,0,CHEMBL891232,organism-based format,,CHEMBL1147171,1,Scientific Literature,Bioorg Med Chem,,"Antiparasitic activity against chloroquine, pyrimethamine-resistant Plasmodium falciparum K1 in erythrocytes by [3H]hypoxanthine uptake",K1,7.21,active,7.21,chloroquine pyrimethamine resistant,"CQR, PYRR",6.0-7.5,2,5948,K1
CHEMBL390745,,,357.42,0.0,2.71,34,c1cc(C2=NCCN2)cc(-c2cc(-c3cccc(C4=NCCN4)c3)on2)c1,IC50,'=',227.2,nM,6.64,,,UO_0000065,0,CHEMBL916650,organism-based format,,CHEMBL1139863,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1,K1,6.64,active,6.64,chloroquine resistant,CQR,6.0-7.5,1,5948,K1
CHEMBL4876226,,,425.54,1.0,5.25,18,CCN(CC)Cc1ccc(Nc2nc3ccccc3n2Cc2ccc(C#N)cc2)cc1O,IC50,'=',760.0,nM,6.12,,,UO_0000065,0,CHEMBL4835668,organism-based format,,CHEMBL4834426,1,Scientific Literature,J Med Chem,,Antimalarial activity against asexual blood stage multi drug-resistant Plasmodium falciparum K1 infected in erythrocytes assessed as reduction in parasitemia incubated up to 72 hrs by [3H]hypoxanthine incorporation assay,K1,6.12,active,6.12,asexual blood stage multi drug resistant,MDR,6.0-7.5,2,5948,K1
CHEMBL4873489,,,502.97,2.0,7.09,36,CC(C)(C)NCc1cc(Cl)cc(Nc2nc3ccccc3n2Cc2ccc(C(F)(F)F)cc2)c1O,IC50,'=',60.0,nM,7.22,,,UO_0000065,0,CHEMBL4835668,organism-based format,,CHEMBL4834426,1,Scientific Literature,J Med Chem,,Antimalarial activity against asexual blood stage multi drug-resistant Plasmodium falciparum K1 infected in erythrocytes assessed as reduction in parasitemia incubated up to 72 hrs by [3H]hypoxanthine incorporation assay,K1,7.22,active,7.22,asexual blood stage multi drug resistant,MDR,6.0-7.5,2,5948,K1
CHEMBL441722,,,335.37,0.0,2.59,29,COc1cc(C(=N)N)ccc1-c1cc(-c2cccc(C(=N)N)c2)on1,IC50,'=',8.9,nM,8.05,,,UO_0000065,0,CHEMBL916650,organism-based format,,CHEMBL1139863,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1,K1,8.05,high_potency,8.05,chloroquine resistant,CQR,>=7.5,1,5948,K1
CHEMBL136132,,,367.23,0.0,4.92,32,COc1ccc(C(=O)/C=C/c2ccc(Cl)cc2Cl)c(OC)c1OC,IC50,'=',6500.0,nM,5.19,,,UO_0000065,0,CHEMBL943128,organism-based format,,CHEMBL1140598,1,Scientific Literature,Eur J Med Chem,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum K1 by [3H]hypoxanthine incorporation,K1,5.19,inactive,5.23,chloroquine resistant,CQR,5.0-6.0,2,5948,K1
CHEMBL376572,,,305.34,0.0,2.58,22,N=C(N)c1ccc(-c2cc(-c3cccc(C(=N)N)c3)on2)cc1,IC50,'=',2.5,nM,8.6,,,UO_0000065,0,CHEMBL916650,organism-based format,,CHEMBL1139863,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1,K1,8.6,high_potency,8.6,chloroquine resistant,CQR,>=7.5,1,5948,K1
CHEMBL484351,,,278.31,0.0,2.67,14,N=C(N)c1cccc(-c2cc3ccc(C(=N)N)cc3o2)c1,IC50,'=',4.0,nM,8.4,,,UO_0000065,0,CHEMBL990646,organism-based format,,CHEMBL1142519,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1,K1,8.4,high_potency,8.4,chloroquine resistant,CQR,>=7.5,1,5948,K1
CHEMBL2181481,,,348.41,0.0,3.1,23,COc1ccc(-c2cc(-c3ccc(C(=O)N(C)C)cc3)cnc2N)cn1,IC50,'=',161.0,nM,6.79,,,UO_0000065,0,CHEMBL2188966,organism-based format,,CHEMBL2177020,1,Scientific Literature,J Med Chem,,Antimalarial activity against multidrug-resistant Plasmodium falciparum K1,K1,6.79,active,6.79,multidrug resistant,MDR,6.0-7.5,2,5948,K1
CHEMBL488145,,,308.88,0.0,4.71,17,CCN(CC)CCCSc1ccnc2cc(Cl)ccc12,IC50,'=',3460.0,nM,5.46,,,UO_0000065,0,CHEMBL954849,organism-based format,,CHEMBL1150767,1,Scientific Literature,J Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum GCO3 after 72 hrs by SYBR green assay,GCO3,5.46,inactive,5.46,chloroquine sensitive,CQS,5.0-6.0,4,66,GCO3
CHEMBL3217247,,,599.43,1.0,6.86,8d.2HCl,CCc1c(OCc2ccccc2)c(=O)ccn1CCCCCCNc1ccnc2cc(Cl)ccc12,IC50,'=',100.0,nM,7.0,,,UO_0000065,0,CHEMBL2411787,organism-based format,,CHEMBL2407044,1,Scientific Literature,ACS Med Chem Lett,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1 assessed as parasite growth inhibition after 24 hrs by [3H]-hypoxathine incorporation assay,K1,7.0,active,7.0,chloroquine resistant,CQR,6.0-7.5,2,5948,K1
CHEMBL3216376,,,380.24,0.0,1.37,34,N=C(N)c1ccc(-c2cc(-c3cc(C(=N)N)ccn3)no2)nc1,IC50,'=',7.4,nM,8.13,,,UO_0000065,0,CHEMBL3108258,organism-based format,,CHEMBL3102749,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against chloroquine/pyrimethamine-resistant Plasmodium falciparum K1 infected in human red blood cells assessed as [3H]-hypoxanthine incorporation incubated for 48 hrs prior to [3H]-hypoxanthine addition measured after 24 hrs by liquid scintillation counting analysis,K1,8.13,high_potency,8.13,chloroquine/pyrimethamine resistant,"CQR, PYRR",>=7.5,1,5948,K1
CHEMBL190005,,,480.57,0.0,4.13,11d,CC/N=C(/NC(=O)OCC)Nc1ccc2c(c1)Cc1cc(/N=C(/NCC)NC(=O)OCC)ccc1-2,IC50,'=',4100.0,nM,5.39,,,UO_0000065,0,CHEMBL833980,organism-based format,,CHEMBL1144346,1,Scientific Literature,J Med Chem,,In vitro antiprotozoal activity for Plasmodium falciparum K1,K1,5.39,inactive,5.39,,,5.0-6.0,1,5948,K1
CHEMBL521032,,,473.49,1.0,5.95,4c,OCCN1CCC2(N3CCCCC3)CC(c3ccc(Cl)cc3)C1C(c1ccc(Cl)cc1)C2,IC50,'=',700.0,nM,6.16,,,UO_0000065,0,CHEMBL957274,organism-based format,,CHEMBL1150424,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against chloroquine and pyrimethamine-resistant Plasmodium falciparum K1 after 48 hrs,K1,6.15,active,6.15,chloroquine and pyrimethamine resistant,"CQR, PYRR",6.0-7.5,1,5948,K1
CHEMBL411715,,,511.11,2.0,6.57,4e,Clc1ccc(C(c2ccc(CN3CCCC3)cc2)(c2ccc(CN3CCCC3)cc2)n2ccnc2)cc1,IC50,'=',48.4,nM,7.32,,,UO_0000065,0,CHEMBL934478,organism-based format,,CHEMBL1142373,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D10 by [3H]hypoxanthine incorporation,D10,7.32,active,7.32,chloroquine sensitive,CQS,6.0-7.5,4,1503,D10
CHEMBL3338025,,,475.15,0.0,4.65,35,Cc1cc(Br)c(Nc2nc(N)nc(Nc3cccc(C#N)c3)n2)c(Br)c1,IC50,'=',9180.0,nM,5.04,,,UO_0000065,0,CHEMBL3382915,organism-based format,,CHEMBL3352040,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1 infected in human O positive erythrocyte assessed as reduction in parasitemia after 72 hrs,K1,5.04,inactive,5.04,chloroquine resistant,CQR,5.0-6.0,1,5948,K1
CHEMBL5410878,,,491.91,0.0,4.8,12,FC(F)(F)c1nc(-c2ccc(CCN3CCC(Nc4nc5cnc(Cl)cc5[nH]4)CC3)cc2)no1,IC50,'=',384.0,nM,6.42,,,UO_0000065,0,CHEMBL5338524,organism-based format,Erythrocyte,CHEMBL5335864,1,Scientific Literature,ACS Med Chem Lett,,Antiplasmodial activity against Plasmodium falciparum K1 infected in human erythrocytes measured after 48 hrs by [3H]hypoxanthine incorporation assay,K1,6.42,active,6.42,,,6.0-7.5,2,5948,K1
CHEMBL3828158,,,287.75,0.0,2.59,19,N=C(N)c1ccc2[nH]c(Nc3ccccc3)nc2c1,IC50,'=',5460.0,nM,5.26,,,UO_0000065,0,CHEMBL3829073,organism-based format,,CHEMBL3826916,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against chloroquine and pyrimethamine resistant Plasmodium falciparum K1 infected in human erythrocytes after 48 hrs by [3H]hypoxanthine incorporation assay,K1,5.26,inactive,5.26,chloroquine and pyrimethamine resistant,"CQR, PYRR",5.0-6.0,1,5948,K1
CHEMBL3827534,,,336.23,0.0,3.55,18,Cc1cc2[nH]c(Nc3ccc(C(=N)N)cc3)nc2cc1Cl,IC50,'=',795.0,nM,6.1,,,UO_0000065,0,CHEMBL3829073,organism-based format,,CHEMBL3826916,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against chloroquine and pyrimethamine resistant Plasmodium falciparum K1 infected in human erythrocytes after 48 hrs by [3H]hypoxanthine incorporation assay,K1,6.1,active,6.1,chloroquine and pyrimethamine resistant,"CQR, PYRR",6.0-7.5,1,5948,K1
CHEMBL275078,HYPERFORIN LI,,542.73,2.0,8.99,"1, Li",CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C(CC=C(C)C)=C2[O-],IC50,'=',2100.0,nM,5.68,,,UO_0000065,0,CHEMBL907613,organism-based format,,CHEMBL1144599,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity after 48 hrs against Plasmodium falciparum K1 in human erythrocytes,K1,5.68,inactive,5.68,,,5.0-6.0,1,5948,K1
CHEMBL474900,,,429.93,0.0,3.01,28,Cc1nc(-c2ccccn2)nc(N2CCN(S(=O)(=O)c3ccccc3)CC2)c1Cl,IC50,'=',11600.0,nM,4.94,,,UO_0000065,0,CHEMBL1030595,organism-based format,,CHEMBL1149084,1,Scientific Literature,Bioorg Med Chem Lett,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1,K1,4.94,inactive,4.94,chloroquine resistant,CQR,<=5.0,1,5948,K1
CHEMBL1928366,SALVADIONE C,,480.65,0.0,4.77,1,C=CC1=C[C@@H]2[C@@H]3[C@]4(C(C)C)C(=O)[C@]5(CC[C@H]6C(C)(C)CCC[C@]67C[C@]25[C@@](OC[C@@]3(C)O)(O7)C4=O)C1,IC50,'=',1430.0,nM,5.84,,,UO_0000065,0,CHEMBL1932062,organism-based format,,CHEMBL1926585,1,Scientific Literature,J Nat Prod,,Antiplasmodial activity against Plasmodium falciparum K1,K1,5.84,inactive,5.84,,,5.0-6.0,1,5948,K1
CHEMBL2314243,,,530.67,2.0,1.87,"1, Orthidine F",COc1cc(CC(=O)NCCCNCCCCNCCCNC(=O)Cc2ccc(O)c(OC)c2)ccc1O,IC50,'=',890.0,nM,6.05,,,UO_0000065,0,CHEMBL2318035,organism-based format,,CHEMBL2311501,1,Scientific Literature,Bioorg Med Chem Lett,,Antiprotozoal activity against erythrocytic stages of Plasmodium falciparum K1 by [3H]hypoxanthine incorporation assay,K1,6.05,active,6.05,,,6.0-7.5,1,5948,K1
CHEMBL4521552,,,500.0,2.0,6.02,27a,CC(C)(C)c1ccc(/C=N/NC(=O)C(=O)Nc2ccc(Nc3ccnc4cc(Cl)ccc34)cc2)cc1,IC50,'=',51.96,nM,7.28,,,UO_0000065,0,CHEMBL4403393,organism-based format,,CHEMBL4402530,1,Scientific Literature,Eur J Med Chem,,Antiparasitic activity against Plasmodium falciparum K1,K1,7.28,active,7.28,,,6.0-7.5,2,5948,K1
CHEMBL3217055,,,379.25,0.0,1.97,29,N=C(N)c1ccc(-c2cc(-c3ccc(C(=N)N)cn3)on2)cc1,IC50,'=',9.6,nM,8.02,,,UO_0000065,0,CHEMBL3108258,organism-based format,,CHEMBL3102749,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against chloroquine/pyrimethamine-resistant Plasmodium falciparum K1 infected in human red blood cells assessed as [3H]-hypoxanthine incorporation incubated for 48 hrs prior to [3H]-hypoxanthine addition measured after 24 hrs by liquid scintillation counting analysis,K1,8.02,high_potency,8.02,chloroquine/pyrimethamine resistant,"CQR, PYRR",>=7.5,1,5948,K1
CHEMBL405606,,,271.71,0.0,3.93,5d,Clc1ccc2c(N/N=C/c3ccco3)ccnc2c1,IC50,'=',949.0,nM,6.02,,,UO_0000065,0,CHEMBL934468,organism-based format,,CHEMBL1142372,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D10 by [3H]hypoxanthine incorporation,D10,6.02,active,6.02,chloroquine sensitive,CQS,6.0-7.5,4,1503,D10
CHEMBL3099044,,,433.98,0.0,4.63,14b,OC(CN1CCN(Cc2ccccc2)CC1)Cn1c2ccccc2c2cc(Cl)ccc21,IC50,'=',165.0,nM,6.78,,,UO_0000065,0,CHEMBL3100671,organism-based format,,CHEMBL3098117,1,Scientific Literature,ACS Med Chem Lett,,Antimalarial activity against Plasmodium falciparum K1 infected in human RBC after 72 hrs by hypoxanthine incorporation assay in presence of serum albumin,K1,6.78,active,6.78,,,6.0-7.5,1,5948,K1
CHEMBL2442609,,,317.36,0.0,1.77,19b,N=C(N)c1ccc(-c2cncc(-c3ccc(C(=N)N)nc3)n2)cc1,IC50,'=',10.0,nM,8.0,,,UO_0000065,0,CHEMBL2444844,organism-based format,,CHEMBL2440077,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against Plasmodium falciparum K1 assessed as [3H]-hypoxanthine incorporation after 48 hrs by liquid scintillation counting analysis,K1,8.0,high_potency,8.0,,,>=7.5,1,5948,K1
CHEMBL260474,,,334.9,0.0,3.62,4a,CCN(CC)CCCNCCNc1ccnc2cc(Cl)ccc12,IC50,'=',118.0,nM,6.93,,,UO_0000065,0,CHEMBL928292,organism-based format,,CHEMBL1144696,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum GCO3 after 72 hrs by SYBR green 1 assay,GCO3,6.93,active,6.93,chloroquine sensitive,CQS,6.0-7.5,6,66,GCO3
CHEMBL495709,,,321.38,0.0,2.7,11,CC(C)[C@@H](CO)Nc1ccc2ncc(-c3ccc(C#N)cc3)n2n1,IC50,'=',6860.0,nM,5.16,,,UO_0000065,0,CHEMBL1008863,organism-based format,,CHEMBL1141703,1,Scientific Literature,Bioorg Med Chem Lett,,Antimalarial activity against multidrug-resistant Plasmodium falciparum K1 by [3H]hypoxanthine uptake,K1,5.16,inactive,5.16,multidrug resistant,MDR,5.0-6.0,2,5948,K1
CHEMBL2368168,,,470.53,1.0,5.86,11,C[C@H]1[C@@H](CCOCc2ccccc2C(F)(F)F)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,'=',3.6,nM,8.44,,,UO_0000065,0,CHEMBL762969,organism-based format,,CHEMBL1132557,1,Scientific Literature,J Med Chem,,In vitro antimalarial activity against chloroquine-sensitive Plasmodium falciparum K1,K1,8.44,high_potency,8.615,chloroquine sensitive,CQS,>=7.5,4,5948,K1
CHEMBL226816,,,357.42,0.0,2.71,5,c1cc(-c2cc(-c3ccc(C4=NCCN4)cc3)on2)ccc1C1=NCCN1,IC50,'=',4.1,nM,8.39,,,UO_0000065,0,CHEMBL916650,organism-based format,,CHEMBL1139863,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1,K1,8.39,high_potency,8.39,chloroquine resistant,CQR,>=7.5,1,5948,K1
CHEMBL314965,,,783.76,2.0,8.19,34,COc1ccc2nc3cc(Cl)ccc3c(NCCCN(CCCNc3c4ccc(Cl)cc4nc4ccc(OC)cc34)C(=O)CCC(=O)N3CCOCC3)c2c1,IC50,'=',436.0,nM,6.36,,,UO_0000065,0,CHEMBL766047,organism-based format,,CHEMBL1133105,1,Scientific Literature,J Med Chem,,In vitro sensitivity for Plasmodium falciparum FcB1R,FcB1-R,6.36,active,6.36,,,6.0-7.5,1,214,FcB1-R
CHEMBL4452066,,,444.37,1.0,7.49,5h,Clc1ccc(C(c2c[nH]cc2-c2ccc(Cl)cc2-c2ccccc2)n2ccnc2)cc1,IC50,'=',59.0,nM,7.23,,,UO_0000065,0,CHEMBL4413421,organism-based format,,CHEMBL4411312,1,Scientific Literature,J Med Chem,,Antiprotozoal activity against erythrocytic stage of Plasmodium falciparum K1 after 48 hrs by [3H]- hypoxanthine incorporation assay,K1,7.23,active,7.23,,,6.0-7.5,1,5948,K1
CHEMBL3823974,,,418.51,1.0,6.01,20,ClC(Cl)(Cl)c1nc(Oc2ccc(Br)cc2)c2ccccc2n1,IC50,'=',1800.0,nM,5.75,,,UO_0000065,0,CHEMBL3826384,organism-based format,,CHEMBL3822443,1,Scientific Literature,Eur J Med Chem,,Antiplasmodial activity against chloroquine/purimethamine/proguanil-resistant Plasmodium falciparum K1 infected in human A+ erythrocytes assessed as reduction in parasitaemia measured after 72 hrs by SYBR Green I fluorescence-based assay,K1,5.74,inactive,5.74,chloroquine/purimethamine/proguanil resistant,"CQR, PRGR, PUMR",5.0-6.0,1,5948,K1
CHEMBL3822631,,,408.5,1.0,6.56,32,Clc1ccc(Oc2nc(C(Cl)(Cl)Cl)nc3ccccc23)c(Cl)c1,IC50,'=',1200.0,nM,5.92,,,UO_0000065,0,CHEMBL3826384,organism-based format,,CHEMBL3822443,1,Scientific Literature,Eur J Med Chem,,Antiplasmodial activity against chloroquine/purimethamine/proguanil-resistant Plasmodium falciparum K1 infected in human A+ erythrocytes assessed as reduction in parasitaemia measured after 72 hrs by SYBR Green I fluorescence-based assay,K1,5.92,inactive,5.92,chloroquine/purimethamine/proguanil resistant,"CQR, PRGR, PUMR",5.0-6.0,1,5948,K1
CHEMBL3344518,,,393.87,0.0,3.84,3,O=C1c2ccccc2-c2c1c(NCCN1CCOCC1)nc1cc(Cl)ccc21,IC50,'=',3757.0,nM,5.42,,,UO_0000065,0,CHEMBL3390204,assay format,,CHEMBL3351756,1,Scientific Literature,Bioorg Med Chem,,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum D10 infected in human type A-positive red blood cells assessed as growth inhibition after 72 hrs by spectrophotometrically,D10,5.43,inactive,5.43,chloroquine sensitive,CQS,5.0-6.0,3,1503,D10
CHEMBL345055,,,471.64,1.0,5.4,7,C[C@@H]1CCC2[C@@H](C)[C@@H](OCc3ccc(CN4CCCCC4)cc3)OC3O[C@@]4(C)CC[C@@H]1[C@]32OO4,IC50,'=',9.8,nM,8.01,,,UO_0000065,0,CHEMBL760268,organism-based format,,CHEMBL1129389,1,Scientific Literature,J Med Chem,,Antimalarial activity against Plasmodium falciparum K1,K1,8.01,high_potency,8.01,,,>=7.5,2,5948,K1
CHEMBL1780233,,,536.42,0.0,4.99,25,CCN(CC)c1ccc2nc3c4ccccc4/c(=N/c4cc[n+](C)cc4)cc-3oc2c1,IC50,'=',9.0,nM,8.05,,,UO_0000065,0,CHEMBL1780440,organism-based format,,CHEMBL1777756,1,Scientific Literature,ACS Med Chem Lett,,Antimalarial activity against chloroquine and pyrimethamine resistant Plasmodium falciparum K1,K1,8.05,high_potency,8.05,chloroquine and pyrimethamine resistant,"CQR, PYRR",>=7.5,1,5948,K1
CHEMBL5288994,,,662.63,3.0,5.78,23-NBD,O=[N+]([O-])c1ccc(NCCn2c(NC3CCN(CCc4ccc(-c5nc(C(F)(F)F)no5)cc4)CC3)nc3ccccc32)c2nonc12,IC50,'=',370.0,nM,6.43,,,UO_0000065,0,CHEMBL5239932,organism-based format,,CHEMBL5236628,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against multidrug resistant Plasmodium falciparum K1 infected in human erythrocytes incubated for 48 hrs followed by addition of [3H]-hypoxanthine and measured after 24 hrs by beta-plate liquid scintillation counting method,K1,6.43,active,6.43,multidrug resistant,MDR,6.0-7.5,2,5948,K1
CHEMBL3216100,,,538.45,1.0,6.19,5fa,CCN(CC)CCCNc1cc(-c2cccc(C(F)(F)F)c2)c(C#N)c2nc3ccccc3n12,IC50,'=',250.0,nM,6.6,,,UO_0000065,0,CHEMBL1803233,organism-based format,,CHEMBL1799932,1,Scientific Literature,J Med Chem,,Antimalarial activity against multidrug-resistant Plasmodium falciparum K1 infected in human red blood cells assessed as 3H-hypoxanthine incorporation after 48 hrs by liquid scintillation counting,K1,6.6,active,6.6,multidrug resistant,MDR,6.0-7.5,1,5948,K1
CHEMBL3355616,,,418.4,0.0,3.88,8,CS(=O)(=O)c1ccc(-c2cnc3ccc(-c4ccnc(C(F)(F)F)c4)nn23)cc1,IC50,'=',26.0,nM,7.58,,,UO_0000065,0,CHEMBL3381289,organism-based format,,CHEMBL3352608,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against Plasmodium falciparum K1 by [3H]hypoxanthine incorporation assay,K1,7.59,high_potency,7.59,,,>=7.5,2,5948,K1
CHEMBL3221650,,,412.91,1.0,5.7,"67, 4-Cl-phenyl",CC(=O)OC1(C)CCC2CC1OO[C@]2(/C=C\c1ccc(Cl)cc1)c1ccccc1,IC50,'=',23.0,nM,7.64,,,UO_0000065,0,CHEMBL3224345,organism-based format,,CHEMBL3217710,1,Scientific Literature,Medchemcomm,,Antimalarial activity against chloroquine-resistant Plasmodium falciparum K1,K1,7.64,high_potency,7.64,chloroquine resistant,CQR,>=7.5,1,5948,K1
CHEMBL559491,,,442.56,1.0,6.66,17,CC(C)NC(=N)c1ccc2cc(-c3cccc(OCCCCOc4ccccc4)c3)oc2c1,IC50,'=',178.0,nM,6.75,,,UO_0000065,0,CHEMBL1058990,organism-based format,,CHEMBL1153541,1,Scientific Literature,J Med Chem,,Antiplasmodial activity after 48 hrs against chloroquine-resistant Plasmodium falciparum K1 by [3H]hypoxanthine uptake,K1,6.75,active,6.75,chloroquine resistant,CQR,6.0-7.5,1,5948,K1
CHEMBL3356394,,,627.66,2.0,8.4,20,Clc1ccc(-n2c3c/c(=N/CCCCC45CCCCN4CCCC5)c(Nc4cccnc4)cc-3nc3ccccc32)cc1,IC50,'=',220.0,nM,6.66,,,UO_0000065,0,CHEMBL3377298,organism-based format,,CHEMBL3351819,1,Scientific Literature,Bioorg Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D10 assessed as inhibition of parasite growth after 72 hrs by parasite lactate dehydrogenase assay,D10,6.66,active,6.66,chloroquine sensitive,CQS,6.0-7.5,2,1503,D10
CHEMBL511688,,,294.31,0.0,2.37,47,N=C(N)c1ccc(O)c(-c2cc3ccc(C(=N)N)cc3o2)c1,IC50,'=',378.0,nM,6.42,,,UO_0000065,0,CHEMBL990646,organism-based format,,CHEMBL1142519,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-resistant Plasmodium falciparum K1,K1,6.42,active,6.42,chloroquine resistant,CQR,6.0-7.5,1,5948,K1
CHEMBL218125,,,377.92,1.0,5.22,14g,OC(c1ccccc1)(c1ccc(Cl)cc1)c1ccc(CN2CCCC2)cc1,IC50,'=',8300.0,nM,5.08,,,UO_0000065,0,CHEMBL912567,organism-based format,,CHEMBL1141393,1,Scientific Literature,J Med Chem,,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum D10,D10,5.08,inactive,5.08,chloroquine sensitive,CQS,5.0-6.0,2,1503,D10
